song_id,song,performer,first_week_on_chart,last_week_on_chart,weeks_on_chart,highest_position,lowest_position,spotify_track_duration_ms,spotify_track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Fix A HeartDemi Lovato,Fix A Heart,Demi Lovato,2011-10-08,2011-10-08,1,69,69,193040.0,False,0.333,0.469,0.0,-7.877,1.0,0.0631,0.562,0.0,0.093,0.458,170.541,3.0
Fix YouGlee Cast,Fix You,Glee Cast,2011-10-22,2011-10-22,1,53,53,274906.0,False,0.441,0.411,3.0,-7.839,1.0,0.0316,0.103,3.87e-05,0.115,0.277,133.967,4.0
Fix YouJavier Colon,Fix You,Javier Colon,2011-07-09,2011-07-16,2,52,99,204173.0,False,0.354,0.373,3.0,-7.069,1.0,0.0289,0.807,0.0,0.124,0.334,143.247,4.0
FixChris Lane,Fix,Chris Lane,2016-06-18,2016-09-03,12,65,99,190240.0,False,0.532,0.883,0.0,-2.743,0.0,0.0352,0.0951,0.0,0.304,0.7,99.995,4.0
FlashlightJessie J,Flashlight,Jessie J,2015-06-06,2015-07-18,7,61,95,209560.0,False,0.379,0.618,5.0,-7.065,1.0,0.0586,0.337,5.1e-06,0.102,0.4,147.53,4.0
FlatlinerCole Swindell,Flatliner,Cole Swindell,2017-04-29,2017-09-09,18,56,100,177066.0,False,0.555,0.896,0.0,-3.295,1.0,0.0388,0.00434,0.0,0.145,0.578,114.995,4.0
Flaws And SinsJuice WRLD,Flaws And Sins,Juice WRLD,2019-03-23,2019-03-23,1,91,91,218348.0,True,0.709,0.662,8.0,-4.55,1.0,0.0766,0.00966,0.0,0.108,0.439,150.046,4.0
Flex (Ooh Ooh Ooh)Rich Homie Quan,Flex (Ooh Ooh Ooh),Rich Homie Quan,2015-05-09,2015-11-07,27,26,96,176674.0,True,0.728,0.62,2.0,-7.533,1.0,0.0434,0.038,0.0,0.342,0.885,81.998,4.0
FlexicutionLogic,Flexicution,Logic,2016-07-23,2016-07-23,1,100,100,218946.0,True,0.772,0.701,0.0,-6.605,0.0,0.0724,0.0581,0.00159,0.106,0.69,159.954,4.0
Flicka Da WristChedda Da Connect,Flicka Da Wrist,Chedda Da Connect,2015-05-16,2015-07-04,4,94,100,221667.0,True,0.949,0.387,6.0,-8.798,1.0,0.352,0.043,1.51e-06,0.0578,0.558,125.047,4.0
Flip The SwitchQuavo Featuring Drake,Flip The Switch,Quavo Featuring Drake,2018-10-27,2018-10-27,1,48,48,156195.0,True,0.853,0.637,3.0,-5.924,0.0,0.331,0.129,0.0,0.267,0.496,86.048,4.0
FloatingScHoolboy Q Featuring 21 Savage,Floating,ScHoolboy Q Featuring 21 Savage,2019-05-11,2019-05-11,1,67,67,186826.0,True,0.906,0.545,11.0,-4.977,0.0,0.344,0.181,0.0,0.091,0.543,139.932,4.0
Fly / I Believe I Can FlyGlee Cast,Fly / I Believe I Can Fly,Glee Cast,2012-03-10,2012-03-10,1,56,56,213026.0,False,0.526,0.849,10.0,-4.785,1.0,0.0394,0.023,0.0,0.186,0.232,121.993,4.0
Fly Away5 Seconds Of Summer,Fly Away,5 Seconds Of Summer,2015-09-05,2015-09-05,1,100,100,212601.0,False,0.432,0.887,2.0,-3.103,1.0,0.0533,0.000762,0.0,0.129,0.513,92.531,4.0
Fly Over StatesJason Aldean,Fly Over States,Jason Aldean,2012-03-10,2012-07-21,20,32,92,218200.0,False,0.487,0.736,7.0,-3.269,1.0,0.0326,0.069,0.0,0.114,0.184,81.587,4.0
Fly S**t OnlyFuture,Fly S**t Only,Future,2016-02-27,2016-02-27,1,67,67,,,,,,,,,,,,,,
FlyMaddie & Tae,Fly,Maddie & Tae,2015-08-01,2015-10-31,14,61,95,217293.0,False,0.512,0.68,5.0,-4.112,1.0,0.0278,0.606,0.0,0.175,0.26,156.038,4.0
FlyNicki Minaj Featuring Rihanna,Fly,Nicki Minaj Featuring Rihanna,2010-12-11,2012-01-21,20,19,76,212920.0,True,0.664,0.848,10.0,-4.926,1.0,0.0386,0.0148,0.000118,0.1,0.196,119.878,4.0
FocusAriana Grande,Focus,Ariana Grande,2015-11-21,2016-02-13,13,7,89,211360.0,False,0.681,0.879,3.0,-6.006,0.0,0.291,0.266,0.0,0.446,0.818,99.955,4.0
FocusH.E.R.,Focus,H.E.R.,2018-04-14,2018-04-14,1,100,100,200133.0,False,0.415,0.313,1.0,-12.945,0.0,0.0561,0.255,1.4e-05,0.117,0.0875,84.953,4.0
FocusedWale Featuring Kid Cudi,Focused,Wale Featuring Kid Cudi,2011-11-05,2011-11-05,1,97,97,212333.0,True,0.735,0.801,1.0,-5.067,1.0,0.0554,0.275,0.0,0.137,0.497,123.094,4.0
Foldin ClothesJ. Cole,Foldin Clothes,J. Cole,2016-12-31,2017-01-07,2,30,98,316920.0,True,0.713,0.496,7.0,-10.045,0.0,0.311,0.218,0.000237,0.0761,0.6,162.039,4.0
Follow GodKanye West,Follow God,Kanye West,2019-11-09,2019-12-14,6,7,91,104591.0,False,0.529,0.9,1.0,-3.503,1.0,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,4.0
Follow GodKanye West,Follow God,Kanye West,2019-11-09,2019-12-14,6,7,91,104591.0,False,0.529,0.9,1.0,-3.503,1.0,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,4.0
Follow Me Down3OH!3 Featuring Neon Hitch,Follow Me Down,3OH!3 Featuring Neon Hitch,2010-03-06,2010-03-20,2,89,89,203800.0,False,0.779,0.671,0.0,-8.524,1.0,0.0402,0.00232,0.000291,0.104,0.714,113.036,4.0
Follow Your ArrowKacey Musgraves,Follow Your Arrow,Kacey Musgraves,2014-02-15,2014-02-15,1,60,60,199640.0,False,0.632,0.649,5.0,-5.933,1.0,0.0267,0.442,0.0,0.0988,0.614,98.03,4.0
Foot FungusSki Mask The Slump God,Foot Fungus,Ski Mask The Slump God,2018-12-15,2018-12-15,1,81,81,129546.0,True,0.881,0.623,1.0,-9.662,1.0,0.119,0.257,1.5e-06,0.0964,0.745,88.953,4.0
FootlooseBlake Shelton,Footloose,Blake Shelton,2011-11-26,2011-12-03,2,63,95,218493.0,False,0.52,0.924,7.0,-4.748,1.0,0.0686,0.00121,2.31e-06,0.128,0.844,173.98,4.0
For FreeDJ Khaled Featuring Drake,For Free,DJ Khaled Featuring Drake,2016-06-25,2016-11-05,20,13,47,183695.0,True,0.916,0.571,10.0,-8.241,0.0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,4.0
For GoodGlee Cast,For Good,Glee Cast,2011-06-11,2011-06-11,1,58,58,303826.0,False,0.336,0.374,6.0,-8.177,1.0,0.0374,0.86,0.0,0.167,0.186,92.508,4.0
For HerChris Lane,For Her,Chris Lane,2017-08-19,2017-09-09,4,92,99,211226.0,False,0.491,0.904,6.0,-4.324,1.0,0.0344,0.0985,0.0,0.183,0.588,150.007,4.0
For My DaughterKane Brown,For My Daughter,Kane Brown,2019-11-16,2019-11-16,1,90,90,223922.0,False,0.537,0.561,1.0,-8.09,1.0,0.0287,0.275,5.78e-05,0.126,0.35,139.939,4.0
For RealLil Uzi Vert,For Real,Lil Uzi Vert,2017-09-16,2017-09-16,1,82,82,177048.0,True,0.902,0.673,4.0,-7.481,1.0,0.458,0.159,0.0,0.289,0.615,132.066,4.0
For The First Time In ForeverKristen Bell & Idina Menzel,For The First Time In Forever,Kristen Bell & Idina Menzel,2014-01-11,2014-05-17,19,57,98,225080.0,False,0.354,0.411,0.0,-6.018,1.0,0.0344,0.815,1e-06,0.106,0.43,90.831,4.0
For The First TimeDarius Rucker,For The First Time,Darius Rucker,2018-04-07,2018-06-09,10,58,98,197053.0,False,0.547,0.804,6.0,-5.268,1.0,0.0361,0.00738,0.0,0.0308,0.666,142.016,4.0
For The First TimeThe Script,For The First Time,The Script,2011-01-01,2011-07-30,29,23,97,252853.0,True,0.396,0.629,9.0,-4.78,1.0,0.0287,0.0328,0.0,0.183,0.358,173.794,4.0
For Whom The Bell TollsJ. Cole,For Whom The Bell Tolls,J. Cole,2016-12-31,2017-01-07,2,23,93,127880.0,True,0.652,0.407,10.0,-11.028,0.0,0.0354,0.471,0.0,0.294,0.169,111.65,3.0
For You (Fifty Shades Freed)Liam Payne & Rita Ora,For You (Fifty Shades Freed),Liam Payne & Rita Ora,2018-01-20,2018-03-03,3,76,92,245453.0,False,0.541,0.787,2.0,-4.618,0.0,0.0331,0.0167,0.0,0.157,0.2,113.0,4.0
"For You, And Your DenialYellowcard","For You, And Your Denial",Yellowcard,2011-02-05,2011-02-05,1,100,100,213893.0,False,0.389,0.986,2.0,-3.53,1.0,0.0906,0.000303,0.000112,0.18,0.477,175.098,4.0
For YouKeith Urban,For You,Keith Urban,2012-06-16,2012-10-13,18,55,99,289560.0,False,0.416,0.747,11.0,-7.753,0.0,0.0519,0.0116,0.000124,0.0625,0.304,170.107,4.0
ForeignTrey Songz,Foreign,Trey Songz,2014-07-19,2014-10-04,10,84,100,249000.0,True,0.749,0.643,5.0,-7.424,0.0,0.114,0.0254,0.0,0.101,0.651,123.92,4.0
"Forever CountryArtists Of Then, Now & Forever",Forever Country,"Artists Of Then, Now & Forever",2016-10-08,2016-10-29,4,21,97,242480.0,False,0.2,0.698,7.0,-5.873,1.0,0.0399,0.413,1.69e-05,0.0925,0.132,89.998,4.0
"ForeverDrake Featuring Kanye West, Lil Wayne & Eminem",Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",2010-01-02,2010-03-13,24,8,45,357346.0,True,0.544,0.92,5.0,-1.474,0.0,0.277,0.244,0.0,0.19,0.519,105.307,5.0
Forget YouGlee Cast Featuring Gwyneth Paltrow,Forget You,Glee Cast Featuring Gwyneth Paltrow,2010-12-04,2011-03-05,5,11,92,221360.0,False,0.674,0.736,2.0,-5.446,1.0,0.0385,0.0704,1.89e-06,0.15,0.85,127.427,4.0
FormationBeyonce,Formation,Beyonce,2016-05-14,2016-06-25,7,10,88,206080.0,True,0.896,0.621,5.0,-6.857,0.0,0.237,0.00532,0.0,0.196,0.818,121.966,4.0
ForwardBeyonce Featuring James Blake,Forward,Beyonce Featuring James Blake,2016-05-14,2016-05-14,1,63,63,79200.0,False,0.387,0.133,7.0,-15.633,0.0,0.0474,0.947,0.0591,0.107,0.0498,124.397,4.0
Found / TonightLin-Manuel Miranda & Ben Platt,Found / Tonight,Lin-Manuel Miranda & Ben Platt,2018-03-31,2018-03-31,1,49,49,,,,,,,,,,,,,,
Found YouKane Brown,Found You,Kane Brown,2017-09-30,2017-09-30,1,80,80,191733.0,False,0.46,0.821,4.0,-5.333,0.0,0.0404,0.0528,0.0,0.0818,0.438,164.144,4.0
FourFiveSecondsRihanna & Kanye West & Paul McCartney,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,2015-02-07,2015-06-20,20,4,76,188238.0,False,0.576,0.267,2.0,-5.668,1.0,0.044,0.878,0.0,0.119,0.326,205.888,4.0
Fr FrWiz Khalifa Featuring Lil Skies,Fr Fr,Wiz Khalifa Featuring Lil Skies,2018-07-28,2018-07-28,1,73,73,195590.0,True,0.916,0.493,1.0,-7.371,0.0,0.162,0.12,2.63e-06,0.211,0.327,140.057,4.0
Freak The Freak OutVictorious Cast Featuring Victoria Justice,Freak The Freak Out,Victorious Cast Featuring Victoria Justice,2010-12-18,2011-02-05,6,50,92,234480.0,False,0.689,0.858,5.0,-3.185,1.0,0.061,0.00129,0.0,0.0988,0.51,140.022,4.0
FreaksFrench Montana Featuring Nicki Minaj,Freaks,French Montana Featuring Nicki Minaj,2013-03-30,2013-05-18,7,77,100,181920.0,True,0.771,0.898,9.0,-4.749,1.0,0.256,0.0511,0.0,0.558,0.768,96.587,4.0
Freaky FridayLil Dicky Featuring Chris Brown,Freaky Friday,Lil Dicky Featuring Chris Brown,2018-03-31,2018-08-11,20,8,83,216631.0,True,0.755,0.599,8.0,-5.042,1.0,0.224,0.147,0.0,0.109,0.755,133.123,4.0
Free SmokeDrake,Free Smoke,Drake,2017-04-08,2017-04-29,4,18,72,218673.0,True,0.617,0.492,10.0,-7.588,0.0,0.448,0.0621,0.0,0.484,0.208,141.953,4.0
FreeZac Brown Band,Free,Zac Brown Band,2010-06-05,2010-10-09,19,34,95,228653.0,False,0.453,0.412,1.0,-7.539,1.0,0.0276,0.24,0.00021,0.101,0.282,75.752,4.0
FreedomBeyonce Featuring Kendrick Lamar,Freedom,Beyonce Featuring Kendrick Lamar,2016-05-14,2016-05-21,2,35,65,289760.0,False,0.437,0.803,2.0,-6.412,1.0,0.305,0.0376,0.0,0.683,0.406,84.378,4.0
"Freeee (Ghost Town, Pt. 2)KIDS SEE GHOSTS","Freeee (Ghost Town, Pt. 2)",KIDS SEE GHOSTS,2018-06-23,2018-06-23,1,62,62,206605.0,True,0.334,0.81,9.0,-4.855,0.0,0.0632,0.00457,0.0,0.158,0.306,151.643,4.0
Fresh EyesAndy Grammer,Fresh Eyes,Andy Grammer,2016-10-22,2017-02-18,18,59,97,198001.0,False,0.828,0.56,0.0,-6.685,1.0,0.0327,0.548,3.66e-05,0.15,0.872,122.054,4.0
Frick Park MarketMac Miller,Frick Park Market,Mac Miller,2011-09-03,2011-09-10,2,60,71,197559.0,True,0.593,0.809,6.0,-5.643,1.0,0.0597,0.0225,0.0,0.293,0.227,156.125,4.0
Friday NightEric Paslay,Friday Night,Eric Paslay,2013-11-02,2014-03-15,20,47,91,167213.0,False,0.657,0.841,9.0,-4.188,1.0,0.0452,0.16,0.0,0.177,0.722,120.009,4.0
FridayGlee Cast,Friday,Glee Cast,2011-05-28,2011-06-04,2,34,100,228066.0,False,0.657,0.848,11.0,-4.04,0.0,0.0368,0.0029,0.0,0.123,0.784,126.002,4.0
FridayRebecca Black,Friday,Rebecca Black,2011-04-02,2011-05-07,6,58,100,210025.0,False,0.684,0.889,8.0,-4.555,0.0,0.102,0.0307,2.57e-06,0.775,0.582,112.004,4.0
FriendsJ. Cole Featuring kiLL edward,Friends,J. Cole Featuring kiLL edward,2018-05-05,2018-05-05,1,46,46,257646.0,True,0.716,0.652,6.0,-7.909,0.0,0.398,0.102,0.0,0.11,0.494,109.295,5.0
FriendsJustin Bieber + BloodPop,Friends,Justin Bieber + BloodPop,2017-09-09,2017-11-11,10,20,94,189466.0,False,0.743,0.733,8.0,-5.337,1.0,0.0375,0.00402,0.0,0.304,0.622,104.977,4.0
FriendsMarshmello & Anne-Marie,Friends,Marshmello & Anne-Marie,2018-02-24,2018-09-08,29,11,72,202620.0,True,0.626,0.88,9.0,-2.384,0.0,0.0504,0.205,0.0,0.128,0.534,95.079,4.0
FriendsThe Carters,Friends,The Carters,2018-06-30,2018-06-30,1,99,99,344293.0,True,0.75,0.573,10.0,-8.391,0.0,0.0779,0.137,1.89e-05,0.133,0.303,143.948,4.0
From A Table AwaySunny Sweeney,From A Table Away,Sunny Sweeney,2011-01-22,2011-04-09,12,71,96,215333.0,False,0.547,0.805,8.0,-4.34,1.0,0.0293,0.0393,1.75e-05,0.332,0.557,110.027,4.0
From The Ground UpDan + Shay,From The Ground Up,Dan + Shay,2016-06-11,2016-09-24,16,48,90,253933.0,False,0.281,0.58,9.0,-5.967,1.0,0.0323,0.333,0.0,0.122,0.282,151.568,3.0
From TimeDrake Featuring Jhene Aiko,From Time,Drake Featuring Jhene Aiko,2013-10-12,2013-10-19,2,67,89,322160.0,True,0.738,0.491,1.0,-9.726,0.0,0.413,0.626,0.0,0.126,0.448,94.378,4.0
FrozeMeek Mill Featuring Lil Uzi Vert & Nicki Minaj,Froze,Meek Mill Featuring Lil Uzi Vert & Nicki Minaj,2016-11-19,2016-11-19,1,68,68,210471.0,True,0.7,0.693,2.0,-6.553,1.0,0.14,0.00375,0.0,0.314,0.525,133.981,4.0
FunPitbull Featuring Chris Brown,Fun,Pitbull Featuring Chris Brown,2015-05-30,2015-09-05,15,40,96,202306.0,False,0.793,0.774,0.0,-3.667,0.0,0.0478,0.156,0.0,0.193,0.547,113.967,4.0
FunhouseP!nk,Funhouse,P!nk,2010-01-09,2010-01-16,13,79,83,204626.0,True,0.792,0.865,11.0,-3.04,0.0,0.0337,0.00503,1.64e-06,0.0375,0.833,103.935,4.0
Furthest ThingDrake,Furthest Thing,Drake,2013-10-12,2013-10-19,2,56,84,267373.0,True,0.484,0.78,9.0,-5.264,0.0,0.135,0.147,0.0,0.057,0.271,137.101,4.0
Futsal Shuffle 2020Lil Uzi Vert,Futsal Shuffle 2020,Lil Uzi Vert,2019-12-28,2019-12-28,1,5,5,198912.0,True,0.881,0.457,7.0,-8.191,0.0,0.156,0.0327,0.0,0.231,0.296,136.97,4.0
G.D.F.R.Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,2014-11-08,2015-07-25,35,8,98,190185.0,False,0.657,0.827,5.0,-4.036,1.0,0.0734,0.000704,0.00534,0.065,0.69,145.889,4.0
G.R.I.N.D. (Get Ready It's A New Day)Asher Roth,G.R.I.N.D. (Get Ready It's A New Day),Asher Roth,2010-08-14,2010-08-14,1,79,79,,,,,,,,,,,,,,
G.U.Y.Lady Gaga,G.U.Y.,Lady Gaga,2014-04-12,2014-04-12,1,76,76,,,,,,,,,,,,,,
GIRLMaren Morris,GIRL,Maren Morris,2019-02-02,2019-08-03,21,44,96,250653.0,False,0.44,0.793,6.0,-3.95,1.0,0.0502,0.0677,0.0,0.0788,0.447,143.599,4.0
GIRLMaren Morris,GIRL,Maren Morris,2019-02-02,2019-08-03,21,44,96,250653.0,False,0.44,0.793,6.0,-3.95,1.0,0.0502,0.0677,0.0,0.0788,0.447,143.599,4.0
"GOSPELDaBaby Featuring Chance The Rapper, Gucci Mane & YK Osiris",GOSPEL,"DaBaby Featuring Chance The Rapper, Gucci Mane & YK Osiris",2019-10-12,2019-10-12,1,55,55,214893.0,True,0.676,0.664,8.0,-4.435,1.0,0.343,0.0387,0.0,0.0475,0.838,161.867,4.0
Galway GirlEd Sheeran,Galway Girl,Ed Sheeran,2017-03-25,2017-05-27,5,53,94,170826.0,False,0.624,0.876,9.0,-3.374,1.0,0.1,0.0735,0.0,0.327,0.781,99.943,4.0
GamesLuke Bryan,Games,Luke Bryan,2015-03-28,2015-06-06,5,92,99,176293.0,False,0.516,0.886,8.0,-3.368,0.0,0.104,0.179,0.0,0.135,0.882,157.907,4.0
Gang GangMigos,Gang Gang,Migos,2018-02-10,2018-02-10,1,73,73,181318.0,True,0.635,0.601,2.0,-9.837,1.0,0.144,0.272,0.0,0.112,0.515,180.046,4.0
Gangnam StylePSY,Gangnam Style,PSY,2012-09-22,2013-04-20,31,2,64,219493.0,False,0.736,0.939,11.0,-2.812,0.0,0.284,0.0055,0.0,0.0905,0.761,132.07,4.0
Gangsta LuvSnoop Dogg Featuring The-Dream,Gangsta Luv,Snoop Dogg Featuring The-Dream,2010-01-02,2010-03-13,19,35,91,256546.0,False,0.59,0.735,2.0,-4.924,1.0,0.297,0.0277,0.0,0.0818,0.398,102.076,4.0
GangstaKehlani,Gangsta,Kehlani,2016-08-27,2016-11-26,12,41,100,177028.0,True,0.439,0.447,10.0,-8.318,0.0,0.0436,0.111,0.0,0.303,0.11,121.48,4.0
Ganja BurnsNicki Minaj,Ganja Burns,Nicki Minaj,2018-08-25,2018-08-25,1,60,60,,,,,,,,,,,,,,
Gas PedalSage The Gemini Featuring IamSu!,Gas Pedal,Sage The Gemini Featuring IamSu!,2013-08-10,2014-01-25,25,29,58,208160.0,True,0.843,0.538,1.0,-8.028,1.0,0.0833,0.0273,0.0,0.124,0.428,97.49,4.0
GentlemanPSY,Gentleman,PSY,2013-04-27,2013-08-03,15,5,95,,,,,,,,,,,,,,
Georgia ClayJosh Kelley,Georgia Clay,Josh Kelley,2011-04-09,2011-04-23,3,87,89,183760.0,False,0.612,0.731,6.0,-5.022,1.0,0.0317,0.0699,0.0,0.188,0.56,106.982,4.0
GeronimoSheppard,Geronimo,Sheppard,2014-12-20,2015-05-30,21,53,96,218227.0,False,0.712,0.763,7.0,-6.254,1.0,0.0867,0.477,0.00118,0.114,0.503,142.031,4.0
Get AlongKenny Chesney,Get Along,Kenny Chesney,2018-04-21,2018-09-08,21,22,85,199625.0,False,0.632,0.804,7.0,-6.109,1.0,0.0503,0.101,0.0,0.17,0.35,92.456,4.0
Get Back UpT.I. Featuring Chris Brown,Get Back Up,T.I. Featuring Chris Brown,2010-11-20,2010-11-20,1,70,70,264200.0,True,0.556,0.699,7.0,-6.264,1.0,0.35,0.6,0.0,0.0937,0.648,83.711,4.0
Get DrippedLil Yachty Featuring Playboi Carti,Get Dripped,Lil Yachty Featuring Playboi Carti,2018-11-03,2018-11-03,1,98,98,158769.0,True,0.95,0.489,8.0,-8.411,1.0,0.462,0.105,0.0,0.411,0.919,130.021,4.0
Get Her BackRobin Thicke,Get Her Back,Robin Thicke,2014-07-12,2014-07-12,1,82,82,213173.0,False,0.579,0.287,4.0,-13.642,0.0,0.0828,0.915,0.0,0.0969,0.735,187.797,4.0
Get It RightGlee Cast,Get It Right,Glee Cast,2011-04-02,2011-04-09,2,16,73,227853.0,False,0.419,0.549,2.0,-5.696,1.0,0.0322,0.331,0.0,0.073,0.141,83.555,4.0
Get It StartedPitbull Featuring Shakira,Get It Started,Pitbull Featuring Shakira,2012-07-21,2012-07-28,2,89,99,245920.0,False,0.693,0.849,1.0,-3.259,0.0,0.189,0.0668,0.0,0.69,0.599,128.971,4.0
Get It TogetherDrake Featuring Jorja Smith & Black Coffee,Get It Together,Drake Featuring Jorja Smith & Black Coffee,2017-04-08,2017-04-15,2,45,68,250337.0,True,0.78,0.729,5.0,-9.138,0.0,0.0493,0.0896,0.422,0.104,0.844,123.009,4.0
Get LowDillon Francis & DJ Snake,Get Low,Dillon Francis & DJ Snake,2015-04-18,2015-06-20,9,61,100,212773.0,False,0.674,0.932,11.0,-4.424,0.0,0.0859,0.0282,0.71,0.684,0.728,101.033,4.0
"Get LowWaka Flocka Flame Featuring Nicki Minaj, Tyga & Flo Rida",Get Low,"Waka Flocka Flame Featuring Nicki Minaj, Tyga & Flo Rida",2012-06-23,2012-06-23,1,72,72,256120.0,True,0.802,0.837,8.0,-6.269,1.0,0.13,0.12,0.0,0.288,0.83,124.951,4.0
Get LowZedd & Liam Payne,Get Low,Zedd & Liam Payne,2017-07-29,2017-07-29,1,91,91,204583.0,False,0.718,0.926,1.0,-3.511,1.0,0.0494,0.027,1.76e-05,0.0513,0.54,108.018,4.0
Get LuckyDaft Punk Featuring Pharrell Williams,Get Lucky,Daft Punk Featuring Pharrell Williams,2013-05-04,2013-11-16,29,2,48,369626.0,False,0.794,0.811,6.0,-8.966,0.0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,4.0
Get Me BodiedBeyonce,Get Me Bodied,Beyonce,2013-11-23,2013-11-23,19,46,46,263008.0,False,0.822,0.935,11.0,-7.741,0.0,0.344,0.011,0.0,0.379,0.396,97.02,4.0
Get Me Some Of ThatThomas Rhett,Get Me Some Of That,Thomas Rhett,2014-01-25,2014-06-07,20,41,94,187400.0,False,0.549,0.866,6.0,-5.306,1.0,0.0476,0.0733,0.0,0.25,0.767,87.964,4.0
Get On Your KneesNicki Minaj Featuring Ariana Grande,Get On Your Knees,Nicki Minaj Featuring Ariana Grande,2015-01-03,2015-01-03,1,88,88,216493.0,True,0.653,0.445,0.0,-7.183,0.0,0.0413,0.31,0.0,0.116,0.176,144.02,4.0
Get Right WitchaMigos,Get Right Witcha,Migos,2017-02-18,2017-02-18,1,72,72,257545.0,True,0.95,0.743,10.0,-5.861,0.0,0.238,0.0646,1.19e-05,0.103,0.62,136.98,4.0
Get UglyJason Derulo,Get Ugly,Jason Derulo,2016-01-09,2016-03-26,12,52,100,200492.0,True,0.75,0.683,9.0,-4.829,0.0,0.12,0.0462,1.32e-06,0.297,0.539,111.066,4.0
Get Up 10Cardi B,Get Up 10,Cardi B,2018-04-21,2018-04-28,2,38,77,231453.0,True,0.806,0.57,1.0,-6.927,1.0,0.246,0.0977,0.0,0.105,0.454,93.015,4.0
"Get Ur Freak OnMissy ""Misdemeanor"" Elliott",Get Ur Freak On,"Missy ""Misdemeanor"" Elliott",2015-02-21,2015-02-21,25,40,40,,,,,,,,,,,,,,
Get Used To ItJustin Bieber,Get Used To It,Justin Bieber,2015-12-05,2015-12-05,1,90,90,238133.0,False,0.675,0.689,0.0,-8.461,1.0,0.0536,0.0237,0.0,0.178,0.463,110.065,4.0
Get YouDaniel Caesar Featuring Kali Uchis,Get You,Daniel Caesar Featuring Kali Uchis,2018-03-03,2018-04-28,6,93,99,278179.0,False,0.658,0.294,4.0,-8.533,0.0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,4.0
Get Your Shine OnFlorida Georgia Line,Get Your Shine On,Florida Georgia Line,2013-02-09,2013-06-22,20,27,96,222013.0,False,0.497,0.927,0.0,-4.52,1.0,0.0371,0.00286,1.26e-06,0.413,0.607,96.991,4.0
Gettin' Over YouDavid Guetta & Chris Willis Featuring Fergie & LMFAO,Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO,2010-05-15,2010-09-25,20,31,95,187426.0,False,0.62,0.87,10.0,-6.52,0.0,0.0868,0.149,0.0,0.0705,0.513,130.079,4.0
Gettin' You HomeChris Young,Gettin' You Home,Chris Young,2010-01-02,2010-01-16,20,33,94,212133.0,False,0.639,0.678,7.0,-5.02,1.0,0.0278,0.44,1.45e-06,0.221,0.531,106.966,4.0
Ghost In This HouseLauren Duski,Ghost In This House,Lauren Duski,2017-06-03,2017-06-03,1,98,98,212757.0,False,0.379,0.497,8.0,-4.916,1.0,0.0287,0.305,0.0,0.123,0.31,167.743,4.0
Ghost TownAdam Lambert,Ghost Town,Adam Lambert,2015-07-04,2015-10-24,17,64,97,208330.0,True,0.703,0.736,4.0,-5.709,0.0,0.046,0.186,1.92e-05,0.174,0.274,119.955,4.0
Ghost TownKanye West Featuring PARTYNEXTDOOR,Ghost Town,Kanye West Featuring PARTYNEXTDOOR,2018-06-16,2018-06-23,2,16,60,271386.0,True,0.573,0.545,7.0,-4.247,0.0,0.0288,0.0969,0.0,0.329,0.297,83.378,4.0
GhostElla Henderson,Ghost,Ella Henderson,2014-11-15,2015-03-28,20,21,94,213213.0,False,0.68,0.84,9.0,-3.823,1.0,0.0415,0.0457,8.38e-06,0.143,0.468,104.985,4.0
"Ghostface Killers21 Savage, Offset & Metro Boomin Featuring Travis Scott",Ghostface Killers,"21 Savage, Offset & Metro Boomin Featuring Travis Scott",2017-11-18,2017-12-30,7,35,90,268933.0,True,0.782,0.436,2.0,-7.033,1.0,0.155,0.331,1.3e-05,0.342,0.243,82.994,4.0
GhostinAriana Grande,Ghostin,Ariana Grande,2019-02-23,2019-03-02,2,25,62,271466.0,False,0.287,0.364,9.0,-8.295,1.0,0.0306,0.418,1.8e-05,0.185,0.11,103.777,4.0
Ghosts That We KnewMumford & Sons,Ghosts That We Knew,Mumford & Sons,2012-10-13,2012-10-27,3,88,100,339720.0,False,0.44,0.276,0.0,-12.151,1.0,0.0407,0.552,0.00695,0.112,0.077,79.907,4.0
Gimmie That GirlJoe Nichols,Gimmie That Girl,Joe Nichols,2010-03-13,2010-07-24,20,34,98,185453.0,False,0.5,0.9,2.0,-3.577,1.0,0.117,0.205,0.000251,0.694,0.675,162.249,4.0
GinzaJ Balvin,Ginza,J Balvin,2015-09-26,2016-02-06,15,84,100,171093.0,False,0.73,0.809,5.0,-6.406,0.0,0.0876,0.208,0.0013,0.0804,0.825,101.965,4.0
Girl CrushLittle Big Town,Girl Crush,Little Big Town,2015-02-21,2015-08-15,24,18,100,193320.0,False,0.5,0.225,0.0,-10.22,1.0,0.0302,0.842,0.0,0.112,0.355,173.788,3.0
